source_idiom,source_lang,target_idiom,target_lang,label,idiom_string,split,source
At half - past eleven he went down to the town with Tony to collect the papers.,en,,,0,go to town,train,MAGPIE
I thought we were going to town tomorrow?,en,,,0,go to town,train,MAGPIE
"' The students were given free tickets to go to their home towns, ' he said.",en,,,0,go to town,train,MAGPIE
Mr Devey went to town.,en,,,1,go to town,train,MAGPIE
Go to town next Thursday,en,,,0,go to town,train,MAGPIE
"But I didn't go to town till half past ten I was going to me mother's at half past eleven, so there wasn't a lot of time.",en,,,0,go to town,train,MAGPIE
"I might just go to Camden town tomorrow and get it, cos, I mean, it's seventy, yeah?",en,,,0,go to town,train,MAGPIE
"Your father did not work — he went out to the town every night with his friends, and drank.",en,,,0,go to town,train,MAGPIE
"If it is getting difficult you can see what's going to happen, they 're going to think oh well I won't go to town today, I 'll go to the corner shop and manage.",en,,,0,go to town,train,MAGPIE
we went to town,en,,,0,go to town,train,MAGPIE
Just sing Yankie Doodle went to town riding on a pony.,en,,,0,go to town,train,MAGPIE
so why come when we went to town that time you could hardly hit the board,en,,,0,go to town,train,MAGPIE
"Dressing to go to town, Nick could hear their voices through the open window and Marjorie's occasional laughter, soft and contented as a cat's purr.",en,,,0,go to town,train,MAGPIE
"Well, I went to the town earlier on with Debbie.",en,,,0,go to town,train,MAGPIE
The leader writers and political correspondents went to town on this.,en,,,1,go to town,train,MAGPIE
"Only in the last ten years or so had he been able to give up going to the country towns and villages for uncomfortable, if lucrative, one- or two - day visits ; only then had he found it possible to move from Jewtown to commodious rooms in Patrick Street, Cork's main thoroughfare, where he could live as well as have his surgery.",en,,,0,go to town,train,MAGPIE
"' I want to go to town — any town, ' she said determinedly.",en,,,0,go to town,train,MAGPIE
"So you went to town, right and you came home",en,,,0,go to town,train,MAGPIE
"Happy times are ahead, with perks aplenty, but don't let it go to your head.",en,,,1,go to your head,train,MAGPIE
"‘ That ice has gone to your head, ’’ Felicity said severely, but she was smiling.",en,,,1,go to your head,train,MAGPIE
"‘ The hard part is not letting it go to your head, but I can't see Kylie making that mistake.",en,,,1,go to your head,train,MAGPIE
"‘ Don't let it go to your head,’ he murmured, bending down to rest his palm on her forehead.",en,,,1,go to your head,train,MAGPIE
"I 'm afraid all this excitement is going to your head, Daddy.’",en,,,1,go to your head,train,MAGPIE
Don't let this go to your head.,en,,,1,go to your head,train,MAGPIE
' If your were teetotal it would go straight to your head and you would feel very high. ',en,,,1,go to your head,train,MAGPIE
"‘ All that good food you been getting, it's gone to your head, I 'd say.",en,,,1,go to your head,train,MAGPIE
"‘ You did quite well,’ Mrs Freer admitted grudgingly, then spoiled it by adding : ‘ Don't let it go to your head.’",en,,,1,go to your head,train,MAGPIE
"Blimey, Mum, sometimes your job really goes to your head.",en,,,1,go to your head,train,MAGPIE
"Edwards's health having deteriorated during 1814, he determined to sell his library and it went under the hammer of R. H. Evans on 15 April 1815, the 830 lots bringing £ 8,432.",en,,,1,go under the hammer,train,MAGPIE
"Other items of stonework and white marble figures are expected to bring five - figure sums and a total of £ 50,000 or more is hoped for when they go under the hammer on the 27th and 28th of this month.",en,,,1,go under the hammer,train,MAGPIE
"Ray, who suffers from Parkinson's disease, hopes to collect around £ 70,000 when his lifetime's haul goes under the hammer at Christie's, in Glasgow, later this year.",en,,,1,go under the hammer,train,MAGPIE
"DIAMONDS, gems and jewellery recovered from one of the biggest robberies in history are to go under the hammer.",en,,,1,go under the hammer,train,MAGPIE
Hundreds of items go under the hammer to save a medieval manor.,en,,,1,go under the hammer,train,MAGPIE
"A painting of a garden at Auvers - sur - Oise by Van Gogh, finished only days before he killed himself, will become the first historical monument to go under the hammer in France when it is sold at Drouot salerooms on 6 December by Paris auctioneer Maître Jean - Claude Binoche of the firm Binoche et Godeau.",en,,,1,go under the hammer,train,MAGPIE
A COLLECTION of unusual antiques that has been 30 years in the making will go under the hammer this weekend.,en,,,1,go under the hammer,train,MAGPIE
"As jewels and goldsmiths ' work from the Thurn und Taxis family go under the hammer this month at Sotheby's Geneva, other, even more historically evocative works of art from the collection are on show in the Belgian Archives Géneral to celebrate nearly 500 years of the world's oldest postal service, founded by the Thurn und Taxis, which began with a link between the imperial residence of the Habsburgs in Innsbruck and the court of Margaret of York in Malines, Belgium.",en,,,1,go under the hammer,train,MAGPIE
"A Baptism of Christ by sixteenth - century Venetian artist Carlotto Carliari sold for only FFr30,000 ( £ 3,000 ; $ 5,300 ), within its estimate, a seventeenth - century oil on copper of the Holy Family attributed to the ‘ entourage’ of Sassoferrato went for FFr29,000 ( £ 2,900 ; $ 5,100 ) and a Virgin and Child attributed to eighteenth - century French painter Jean Restout went under the hammer for FFr 22,000.",en,,,1,go under the hammer,train,MAGPIE
"The model super car, going under the hammer next Monday, would be the perfect stocking filler for any youngster whose dad has £ 3,000 to £ 5,000 spare.",en,,,1,go under the hammer,train,MAGPIE
"Reuven Rubin strove from the 1920s to forge a distinctive national style of Israeli art and a good example, entitled ‘ Nazareth, Galilee’ will go under the hammer ( est. $ 40,000–60,000 ; £ 20,600–30,900 ).",en,,,1,go under the hammer,train,MAGPIE
COLLECTION GOES UNDER HAMMER,en,,,1,go under the hammer,train,MAGPIE
"Next Monday, Rod's prize goes under the hammer through ADT, the world's biggest car - auction firm at Blackbushe, Hants.",en,,,1,go under the hammer,train,MAGPIE
"The organisers ' policy of making the estimates attractive to potential buyers was again vindicated with Willi Baumeister's painting ‘ Four Points’ which realised DM200,000 ( £ 68,000 ; $ 124,100 ), a 1964 untitled watercolour by Ernst Wilhelm Nay which went under the hammer at DM62,000 ( £ 21.400 ; $ 38,500 ) and an unusually bright picture of the Tiergarten by Liebermann, secured by a private bidder for the princely sum of DM430,000 ( £ 148,300 ; $ 266,900 : estimate DM300,000 ).",en,,,1,go under the hammer,train,MAGPIE
